Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Net Zero USA,7565 Industrial Ct,McFarland & Atlanta Highway,Alpharetta,GA,30004,,888-326-2220,E,,Public - Call ahead,8:30am-5:30pm M-F,,,,,,1,,,Non-Networked,,200-9,34.138312,-84.251109,12/12/2025,42032,2026-02-02 23:16:24 UTC,P,,,12/5/2011,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_LOT,,,,,,,Free,,,,,,,,,SOLAR,FALSE,,,,,,,,LD,FALSE,
LNG,Clean Energy - Atlanta East,3229 Mooreland Ave,,Conley,GA,30288,,866-809-4869,T,10/22/2025,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),24 hours daily; call 866-809-4869 for Clean Energy card,A CleanEnergy Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,33.664044,-84.33865,9/12/2025,43704,2026-02-02 23:16:24 UTC,P,,,6/15/2016,,HD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,FALSE,,,,,,,TRUE,HD,,
CNG,US Energy - American Fueling Systems,4420 Buford Hwy NE,1 mile inside I-285,Chamblee,GA,30341,,770-399-7800,E,,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Wright_Exp,,Q,3600,,,,,,,200-9,33.873935,-84.297481,11/13/2025,43705,2026-02-02 23:16:24 UTC,P,,,9/20/2012,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,NONE,600,60000,,,,,,,,Q,3600,HD,,,FALSE,,,,,,TRUE,,HD,,
LNG,Clean Energy - Dalton Pilot #421,142 Carbondale Rd,,Dalton,GA,30721,,866-809-4869,P,10/22/2025,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,34.655767,-84.980332,9/12/2025,43706,2026-02-02 23:16:24 UTC,P,,,,,HD,,,,US,,,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,HD,,FALSE,,,,,,,,HD,,
CNG,City of Statesboro,5 Braswell St,10 miles off I-16.,Statesboro,GA,30458,,,E,,Private,,,,B,3600,,,,,,,200-8,32.4565,-81.769979,1/13/2025,43708,2025-11-06 18:09:36 UTC,P,,,12/31/2016,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,1,,,,,,,,,,,B,3600,HD,,,,,,,,,,,HD,,
LNG,Clean Energy - Tifton Pilot #192,4457 Old Union Rd,,Tifton,GA,31794,,866-809-4869,P,10/22/2025,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGiftCard,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-8,31.429118,-83.517133,9/12/2025,43709,2026-02-02 23:16:24 UTC,P,,,,,HD,,,,US,,,,PRÉVU - pas encore accessible (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,TRAVEL_CENTER,,,,,,,,,,,,,,,HD,,FALSE,,,,,,,,HD,,
ELEC,Carriage Nissan,2400 Browns Bridge Rd,,Gainesville,GA,30504,,770-532-6335,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,34.275207,-83.85946,2/12/2024,43839,2025-02-12 00:16:32 UTC,P,,,3/1/2011,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,PMC Enterprises,240 Industrial Park Dr,Exit 185 off Interstate 75. Less than 3/4 mile off interstate,Forsyth,GA,31029,,,E,,Private,During business hours,,,,,,1,,,Non-Networked,,200-8,33.020179,-83.912616,8/15/2024,46291,2025-02-12 00:16:32 UTC,P,,,1/5/2021,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Vaden Nissan,10421 Abercorn St,,Savannah,GA,31419,,912-920-5480,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,31.98687,-81.13263,2/12/2024,46483,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Vaden Nissan,10421 Abercorn St,,Savannah,GA,31419,,912-920-5480,E,,Private,,,,,,,1,,,Non-Networked,,200-8,31.98687,-81.13263,2/12/2024,46484,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Flowers Nissan,1630 E Jackson St,,Thomasville,GA,31792,,229-226-1106,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,30.857187,-83.950078,1/13/2026,46488,2026-02-02 23:16:24 UTC,P,,,6/5/2012,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Flowers Nissan,1630 E Jackson St,,Thomasville,GA,31792,,229-226-1106,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.857187,-83.950078,1/13/2026,46489,2026-02-02 23:16:24 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Tenneson Nissan,535 Old Omega Rd,,Tifton,GA,31794,,229-382-7777,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,31.441655,-83.524877,1/13/2026,46490,2026-02-02 23:16:24 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Valdosta Nissan,3715 Inner Perimeter Rd,,Valdosta,GA,31602,,229-242-7325,E,,Private,,,,,,,1,,,Non-Networked,,GPS,30.883335,-83.269585,1/13/2026,46493,2026-02-02 23:16:24 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Woody Folsom Nissan,1609 E 1st St,,Vidalia,GA,30474,,912-537-9079,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.210575,-82.391724,1/13/2026,46494,2026-02-02 23:16:24 UTC,P,,,9/10/2013,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Five Star Nissan - Albany,1100 E Oglethorpe Blvd,,Albany,GA,31705,,229-436-8807,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.57122,-84.125568,2/12/2024,46640,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Five Star Nissan - Albany,1100 E Oglethorpe Blvd,,Albany,GA,31705,,229-436-8807,E,,Private,,,,,,,1,,,Non-Networked,,200-9,31.57122,-84.125568,2/12/2024,46641,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Hilton Garden Inn - Marietta,3045 Windy Hill Rd,,Atlanta,GA,30339,,770-953-8850,E,,Public,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,33.9064807,-84.4639319,12/10/2024,46642,2025-02-12 00:16:32 UTC,P,,,2/15/2012,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,,FALSE,
ELEC,Nissan of Augusta,3300 Washington Rd,,Augusta,GA,30907,,706-854-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.515068,-82.067573,2/12/2024,46643,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Augusta,3300 Washington Rd,,Augusta,GA,30907,,706-854-1000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,33.515068,-82.067573,2/12/2024,46644,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Nissan of Athens,4735 Atlanta Hwy,,Athens,GA,30606,,706-549-6600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,33.940287,-83.49648,2/12/2024,46645,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Athens,4735 Atlanta Hwy,,Athens,GA,30606,,706-549-6600,E,,Private,,,,,,,1,,,Non-Networked,,200-8,33.940287,-83.49648,2/12/2024,46646,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Scott Evans Nissan,725 Bankhead Hwy,,Carrollton,GA,30117,,770-832-8222,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.587927,-85.053421,1/13/2026,46648,2026-02-02 23:16:24 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,32.539843,-84.965676,2/12/2024,46649,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan Headquarters - Columbus,1725 Whittlesey Rd,,Columbus,GA,31904,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.539843,-84.965676,2/12/2024,46650,2025-02-12 00:16:32 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,,E,,Public,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,33.66566496,-84.03463311,1/13/2026,46651,2026-02-02 23:16:24 UTC,P,,,9/10/2013,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Conyers Nissan,1420 Iris Dr,,Conyers,GA,30094,,,E,,Private,,,,,,,1,1,,Non-Networked,,GPS,33.66566496,-84.03463311,1/13/2026,46652,2026-02-02 23:16:24 UTC,P,,,1/31/2012,,,,,J1772 J1772COMBO,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Butler Nissan,4500 Riverside Dr,,Macon,GA,31206,,478-781-8440,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.914983,-83.706271,1/13/2026,46658,2026-02-02 23:16:24 UTC,P,,,5/1/2012,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Butler Nissan,4500 Riverside Dr,,Macon,GA,31206,,478-781-8440,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.914983,-83.706271,1/13/2026,46659,2026-02-02 23:16:24 UTC,P,,,3/29/2016,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Childre Nissan,126 Roberson Mill Rd,,Milledgeville,GA,31061,,478-452-5535,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.10605,-83.25783,1/13/2026,46663,2026-02-02 23:16:24 UTC,P,,,1/31/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,One Atlantic Center,1201 W Peachtree St,Stations are located on the W Peachtree Rd side of the parking deck near the exit on level B2,Atlanta,GA,30309,,,E,,Private,Tenant and guest use only,,,,,,19,,,Non-Networked,,200-9,33.787208,-84.387453,12/10/2024,46991,2025-02-12 00:16:32 UTC,P,,,5/15/2012,,,,,J1772,US,,,,Privé,,private,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
CNG,Premier Transportation,323 Cash Memorial Blvd,,Forest Park,GA,30297,,404-675-1950,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.607933,-84.372205,1/13/2025,47234,2025-11-06 18:09:36 UTC,P,,,4/14/2014,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,NONE,,,,,,,,,,Q,3600,HD,,,FALSE,,,,,,TRUE,,HD,,
ELEC,1180 Peachtree Building,1180 Peachtree St NE,NW corner of Peachtree and 14th St. 14th floor of Peachtree building parking garage,Atlanta,GA,30309,,,E,,Private,Tenant and guest use only; pay lot,,,,,,4,,,Non-Networked,,200-9,33.787,-84.383549,8/10/2022,47246,2023-02-15 22:45:41 UTC,P,,,6/6/2012,,,,,J1772,US,,,,Privé,,private,,,PAY_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
LPG,Dixie LP Gas Inc,3711 Washington Rd,,Augusta,GA,30907,,706-863-1811,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash M V,,,,,,,,,,200-9,33.514307,-82.083521,9/12/2025,47256,2026-02-02 23:16:24 UTC,P,,,6/11/2012,,,FALSE,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,FALSE,,,,,,,,HD,,
E85,Chevron - Jack's Corner,100 John E Howard Dr,I-75 and GA 247 Connector (Watson Blvd),Byron,GA,31008,,478-956-5818,E,,Public,"6am-11 pm M-F, 7am-11am Sat, 8am-10pm Sun",A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,32.61063,-83.74693,2/13/2026,47451,2026-02-13 16:35:05 UTC,P,,,8/15/2011,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE,,,,,,,,MD,,
ELEC,Gwinnett Place Nissan,2555 Pleasant Hill Rd,,Duluth,GA,30096,,770-476-7771,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.967654,-84.145717,1/13/2026,48380,2026-02-02 23:16:24 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Carriage Nissan,2400 Browns Bridge Rd,,Gainesville,GA,30504,,770-532-6335,E,,Private,,,,,,,1,,,Non-Networked,,200-8,34.275207,-83.85946,2/12/2024,48381,2025-02-12 00:16:32 UTC,P,,,3/1/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Stone Mountain Nissan,4275 Highway 78,,Lilburn,GA,30047,,678-252-3100,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.835823,-84.078087,1/13/2026,48384,2026-02-02 23:16:24 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,AutoNation Nissan - Thornton Road,811 Thornton Rd,,Lithia Springs,GA,30122,,770-674-6080,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.784102,-84.612838,1/13/2026,48385,2026-02-02 23:16:24 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Nissan South,6889 Jonesboro Rd,,Morrow,GA,30260,,770-968-1360,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.56686057,-84.34480446,1/13/2026,48387,2026-02-02 23:16:24 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Nissan South Union City,4080 Jonesboro Rd,,Union City,GA,30291,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,33.564678,-84.522362,1/13/2026,48389,2026-02-02 23:16:24 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Five Star Nissan,839 Warren Dr,,Warner Robins,GA,31088,,478-987-5030,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.55538341,-83.66556566,1/13/2026,48390,2026-02-02 23:16:24 UTC,P,,,3/15/2011,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Bibb County Courthouse,275 2nd St,On 2nd street in front of the courthouse,Macon,GA,31201,,478-621-6400,T,6/1/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Non-Networked,,GPS,32.83827,-83.6276,1/10/2023,48846,2025-10-09 16:11:54 UTC,LG,,,8/1/2012,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
CNG,Waste Management - Atlanta East,1243 Beaver Ruin Rd,,Norcross,GA,30093,,,E,,Private,,,,B,3600,,,,,,,200-9,33.925633,-84.139811,1/13/2026,49544,2026-02-02 23:16:24 UTC,P,,,12/21/2012,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,1,NONE,,,,,,,,,,B,3600,HD,,,,,,,,,TRUE,,HD,,
CNG,Enmarket Travel Center,7002 GA Highway 21,"Station is at the corner of Highway 21 and O'Leary Rd, just south of I-95.",Port Wentworth,GA,31407,,912-964-1593,E,,Public - Credit card at all times,"24 hours daily; Also accepts MultiService, enPay, Enmarket Cash Card, Enmarket Business Advantage",A Comdata D EFS FleetOne FuelMan M TCH V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,32.189249,-81.192721,1/13/2025,49545,2025-11-06 18:09:36 UTC,P,,,6/9/2020,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,2,,,,,,,,,,,Q,3600,HD,,,FALSE,,,,,,FALSE,,HD,,
E85,Chevron - EZ Trip,3601 Atlanta Rd SE,Off I-285 at Exit 18 (Paces Ferry/Vinings),Smyrna,GA,30080,,770-805-8888,E,,Public,6am-12am daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,33.864975,-84.491965,9/12/2024,49557,2025-10-29 14:17:21 UTC,P,,,12/1/2012,,,,FALSE,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE,,,,,,,,MD,,
ELEC,Dublin Nissan,2046 Veterans Blvd,,Dublin,GA,31021,,478-275-2660,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.541077,-82.953892,1/13/2026,49961,2026-02-02 23:16:24 UTC,P,,,10/25/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Grainger Nissan,1550 Chatham Pkwy,,Garden City,GA,31408,,912-358-5858,E,,Private,,,,,,,1,,,Non-Networked,,GPS,32.074982,-81.158905,1/13/2026,49963,2026-02-02 23:16:24 UTC,P,,,10/25/2012,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,FALSE,
LPG,U-Haul,1589 Broad St,Old Claussen Bakery Bldg,Augusta,GA,30904,,706-722-4396,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,33.48283,-81.986293,5/12/2025,50761,2026-02-02 23:16:24 UTC,P,,,2/14/2013,,,FALSE,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,ACME QUICK_CONNECT,,,,,,,,FALSE,,,,,,,,HD,,
LPG,AmeriGas,4262 Interstate Dr,,Macon,GA,31210,,478-474-3414,E,,Private - Fleet customers only,Contact AmeriGas to set up fueling arrangements,,,,,,,,,,,200-9,32.8308,-83.728631,7/3/2025,51357,2026-02-02 23:16:24 UTC,P,,,4/16/2013,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,ACME,,,,,,,,,,,,,,,,HD,,
ELEC,Southface,241 Pine St NE,Located on the right side of the complex at the end of the driveway.,Atlanta,GA,30308,,,E,,Private,Member and staff use only,,,,,,1,,,Non-Networked,,200-8,33.767508,-84.38028,1/13/2025,51522,2025-02-12 00:16:32 UTC,P,,,4/1/2013,,,,,J1772,US,,,,Privé,,private,,,PARKING_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
LNG,Clean Energy - Albany,1540 Trailer Ln,,Albany,GA,31705,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts PFGift Card,A CleanEnergy Comdata D EFS FleetOne FuelMan M Speedway TCH Tchek V Voyager Wright_Exp,,,,,,,,,,200-9,31.539253,-84.102677,9/12/2025,51606,2026-02-02 23:16:24 UTC,P,,,10/31/2014,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,,,,,NONE,,,,,,,,,,HD,,FALSE,,,,,,,TRUE,HD,,
CNG,City of Atlanta,1120 North Ave NW,,Atlanta,GA,30318,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,33.768283,-84.426533,1/13/2025,51607,2025-11-06 18:09:36 UTC,J,,,1/11/2016,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,31,,,,,,,,,,,B,3600,HD,,,,,,,,,FALSE,,HD,,
CNG,City of Atlanta,128 Claire Dr,,Atlanta,GA,30315,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,33.705075,-84.383939,1/13/2025,51608,2025-11-06 18:09:36 UTC,J,,,1/11/2016,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,31,,,,,,,,,,,B,3600,HD,,,,,,,,,FALSE,,HD,,
E85,Gateway Quickstop,2 Gateway Blvd E,,Savannah,GA,31419,,912-349-0075,E,,Public - Credit card after hours,6am-11:30pm daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,32.004788,-81.280219,9/12/2024,51625,2025-07-29 18:38:53 UTC,P,,,2/14/2020,,,,FALSE,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE,,,,,,,,MD,,
CNG,City of Augusta,3035 Tobacco Rd,U.S. Highway 1,Hephzibah,GA,30815,,706-829-1273,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.392931,-82.11295,1/13/2025,51876,2025-11-06 18:09:36 UTC,LG,,,5/1/2013,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,HD,,,FALSE,,,,,,,,HD,,
ELEC,Peachy Airport Parking,3025 Sylvan Rd,,Atlanta,GA,30354,,404-767-7275,E,,Public,24 hours daily; reservations accepted; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,60,,,,Non-Networked,,200-9,33.669868,-84.418478,9/12/2025,52108,2026-02-02 23:16:24 UTC,P,,,5/1/2013,,,,,NEMA515,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free; pay lot,,,,,,,,,,FALSE,,,,,,,,LD,TRUE,
CNG,Chevron CNG Station 387967,523 Perry Pkwy,,Perry,GA,31069,,877-872-3966,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,GPS,32.49244,-83.7404,11/13/2025,52202,2026-02-02 23:16:24 UTC,P,,,12/16/2013,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,0,NONE,1380,,,,,,,,,Q,3600,HD,,,FALSE,,,,,,TRUE,,HD,,
CNG,DeKalb County - Central,3720 Leroy Scott Dr,Located at the DeKalb sanitation transfer station behind the law complex at I-285 and Memorial Dr,Decatur,GA,30032,,404-297-4434,E,,Public - Credit card at all times,6am-10pm M-F,M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.771564,-84.239687,10/11/2024,52686,2025-11-14 20:12:42 UTC,LG,,,3/15/2016,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,LANDFILL,,,,,,,,,,Q,3600,HD,,,FALSE,,,,,,TRUE,,HD,,
